StartNode,EndNodeID,ContactWay
6765,26118,UnKnown
1733,26122,UnKnown
1332,26124,UnKnown
6634,26125,UnKnown
1332,26126,UnKnown
12072,26128,UnKnown
12051,26130,UnKnown
1332,26131,UnKnown
12226,26134,UnKnown
8146,26136,UnKnown
637,26138,UnKnown
1332,26140,UnKnown
1332,26144,UnKnown
17918,26145,UnKnown
637,26148,UnKnown
604,26149,UnKnown
637,26151,UnKnown
816,26152,UnKnown
637,26153,UnKnown
1213,26154,UnKnown
637,26155,UnKnown
20751,26156,UnKnown
637,26159,UnKnown
637,26160,UnKnown
637,26161,UnKnown
240,26162,UnKnown
637,26164,UnKnown
637,26166,UnKnown
5728,26171,UnKnown
1744,26175,UnKnown
3158,26176,UnKnown
1612,26177,UnKnown
57,26178,UnKnown
17930,26188,UnKnown
5706,26193,UnKnown
6715,26201,UnKnown
240,26204,UnKnown
7297,26210,UnKnown
3337,26216,UnKnown
4704,26218,UnKnown
16270,26226,UnKnown
179,26228,UnKnown
13058,26229,UnKnown
3413,26230,UnKnown
235,26231,UnKnown
15525,26234,UnKnown
12895,26236,UnKnown
13335,26237,UnKnown
26243,26244,UnKnown
2270,26248,UnKnown
20722,26260,UnKnown
11566,26261,UnKnown
17106,26262,UnKnown
14071,26268,UnKnown
14071,26269,UnKnown
21628,26271,UnKnown
21628,26272,UnKnown
77,26273,UnKnown
277,26276,UnKnown
186,26277,UnKnown
8611,26279,UnKnown
9963,26280,UnKnown
186,26281,UnKnown
15336,26282,UnKnown
903,26288,UnKnown
2023,26289,UnKnown
4796,26291,UnKnown
16270,26293,UnKnown
1612,26294,UnKnown
1612,26296,UnKnown
1612,26297,UnKnown
1612,26298,UnKnown
1612,26302,UnKnown
2192,26303,UnKnown
4699,26304,UnKnown
1332,26309,UnKnown
1612,26310,UnKnown
1612,26311,UnKnown
1612,26314,UnKnown
12803,26315,UnKnown
1612,26317,UnKnown
6571,26318,UnKnown
1612,26319,UnKnown
7983,26321,UnKnown
21484,26323,UnKnown
6781,26327,UnKnown
6781,26329,UnKnown
12878,26330,UnKnown
6781,26331,UnKnown
6781,26332,UnKnown
54,26337,UnKnown
17352,26338,UnKnown
1621,26339,UnKnown
3524,26345,UnKnown
4054,26350,UnKnown
218,26362,UnKnown
19525,26363,UnKnown
13538,26364,UnKnown
77,26368,UnKnown
19475,26371,UnKnown
16705,26374,UnKnown
19950,26375,UnKnown
10344,26377,UnKnown
15492,26378,UnKnown
15927,26380,UnKnown
624,26387,UnKnown
624,26389,UnKnown
5052,26391,UnKnown
377,26397,UnKnown
13315,26398,UnKnown
13315,26399,UnKnown
90,26404,UnKnown
604,26406,UnKnown
20181,26408,UnKnown
240,26411,UnKnown
1744,26412,UnKnown
13113,26413,UnKnown
16049,26414,UnKnown
12368,26416,UnKnown
2459,26434,UnKnown
13723,26435,UnKnown
4699,26445,UnKnown
21241,26446,UnKnown
8069,26447,UnKnown
21241,26448,UnKnown
13931,26451,UnKnown
12295,26453,UnKnown
20899,26455,UnKnown
112,26460,UnKnown
355,26466,UnKnown
2270,26467,UnKnown
2255,26470,UnKnown
18,26471,UnKnown
8253,26472,UnKnown
21238,26476,UnKnown
21238,26477,UnKnown
21238,26479,UnKnown
13664,26483,UnKnown
186,26484,UnKnown
23595,26486,UnKnown
4054,26491,UnKnown
26495,26496,UnKnown
2449,26497,UnKnown
15339,26503,UnKnown
1520,26507,UnKnown
816,26508,UnKnown
6924,26509,UnKnown
1520,26511,UnKnown
11178,26512,UnKnown
15339,26514,UnKnown
15339,26516,UnKnown
349,26521,UnKnown
4054,26522,UnKnown
21332,26525,UnKnown
6715,26532,UnKnown
77,26535,UnKnown
6276,26537,UnKnown
6887,26539,UnKnown
5205,26540,UnKnown
3413,26541,UnKnown
17130,26543,UnKnown
2325,26547,UnKnown
3413,26548,UnKnown
6276,26549,UnKnown
6276,26550,UnKnown
17593,26551,UnKnown
156,26553,UnKnown
6276,26555,UnKnown
24621,26561,UnKnown
24621,26562,UnKnown
24621,26563,UnKnown
19386,26568,UnKnown
6918,26569,UnKnown
15492,26572,UnKnown
5742,26574,UnKnown
2508,26583,UnKnown
14110,26585,UnKnown
52,26590,UnKnown
14176,26592,UnKnown
17352,26594,UnKnown
4784,26596,UnKnown
12578,26597,UnKnown
1020,26599,UnKnown
3413,26601,UnKnown
431,26603,UnKnown
10607,26607,UnKnown
9052,26612,UnKnown
9052,26613,UnKnown
240,26621,UnKnown
26623,26624,UnKnown
381,26627,UnKnown
186,26629,UnKnown
26629,26630,UnKnown
186,26631,UnKnown
179,26639,UnKnown
17938,26640,UnKnown
8198,26641,UnKnown
11784,26643,UnKnown
21617,26645,UnKnown
5052,26646,UnKnown
8425,26650,UnKnown
14149,26658,UnKnown
376,26663,UnKnown
3874,26666,UnKnown
1666,26669,UnKnown
13281,26671,UnKnown
16637,26674,UnKnown
4868,26678,UnKnown
17403,26679,UnKnown
11453,26680,UnKnown
179,26683,UnKnown
2217,26685,UnKnown
6170,26687,UnKnown
4054,26693,UnKnown
308,26696,UnKnown
14669,26701,UnKnown
17024,26702,UnKnown
764,26704,UnKnown
8792,26705,UnKnown
764,26706,UnKnown
764,26711,UnKnown
432,26715,UnKnown
240,26718,UnKnown
12255,26719,UnKnown
12255,26720,UnKnown
240,26721,UnKnown
12255,26723,UnKnown
8742,26728,UnKnown
188,26730,UnKnown
4784,26731,UnKnown
5052,26733,UnKnown
18913,26740,UnKnown
186,26742,UnKnown
1962,26743,UnKnown
547,26744,UnKnown
7671,26745,UnKnown
7671,26751,UnKnown
21172,26752,UnKnown
7671,26756,UnKnown
7671,26758,UnKnown
7671,26760,UnKnown
52,26762,UnKnown
7671,26764,UnKnown
3413,26766,UnKnown
20527,26768,UnKnown
2433,26769,UnKnown
7671,26771,UnKnown
1589,26772,UnKnown
3278,26773,UnKnown
7671,26774,UnKnown
7671,26776,UnKnown
2676,26778,UnKnown
20225,26783,UnKnown
12654,26784,UnKnown
24098,26786,UnKnown
188,26794,UnKnown
15703,26795,UnKnown
126,26798,UnKnown
20039,26799,UnKnown
355,26800,UnKnown
17389,26801,UnKnown
126,26802,UnKnown
20456,26804,UnKnown
6765,26811,UnKnown
2291,26817,UnKnown
1827,26821,UnKnown
22481,26822,UnKnown
6571,26824,UnKnown
6571,26825,UnKnown
6571,26829,UnKnown
10523,26832,UnKnown
1332,26833,UnKnown
20933,26835,UnKnown
20933,26836,UnKnown
20933,26837,UnKnown
20933,26839,UnKnown
17660,26840,UnKnown
20933,26841,UnKnown
20933,26842,UnKnown
20933,26845,UnKnown
2186,26850,UnKnown
9710,26851,UnKnown
18278,26852,UnKnown
5052,26854,UnKnown
46,26860,UnKnown
22,26865,UnKnown
22,26866,UnKnown
4796,26871,UnKnown
2247,26873,UnKnown
17596,26874,UnKnown
4123,26877,UnKnown
1890,26879,UnKnown
10523,26881,UnKnown
11620,26882,UnKnown
77,26888,UnKnown
1332,26889,UnKnown
824,26895,UnKnown
1666,26902,UnKnown
23990,26919,UnKnown
8962,26921,UnKnown
108,26926,UnKnown
1992,26931,UnKnown
7143,26939,UnKnown
15124,26944,UnKnown
12025,26947,UnKnown
9056,26950,UnKnown
4123,26951,UnKnown
18176,26958,UnKnown
1621,26960,UnKnown
5205,26974,UnKnown
186,26975,UnKnown
10239,26977,UnKnown
20515,26978,UnKnown
90,26980,UnKnown
2788,26987,UnKnown
6566,26988,UnKnown
8368,26993,UnKnown
4699,26999,UnKnown
10546,27000,UnKnown
4346,27010,UnKnown
134,27014,UnKnown
5209,27017,UnKnown
15919,27018,UnKnown
1890,27020,UnKnown
16204,27024,UnKnown
186,27037,UnKnown
6634,27041,UnKnown
7695,27047,UnKnown
10344,27048,UnKnown
186,27050,UnKnown
255,27052,UnKnown
377,27053,UnKnown
13365,27090,UnKnown
240,27094,UnKnown
20058,27098,UnKnown
6170,27100,UnKnown
2023,27104,UnKnown
46,27106,UnKnown
6343,27108,UnKnown
11161,27109,UnKnown
17204,27112,UnKnown
26205,27114,UnKnown
1621,27116,UnKnown
7950,27118,UnKnown
21617,27119,UnKnown
15865,27121,UnKnown
10640,27122,UnKnown
3152,27126,UnKnown
17789,27128,UnKnown
8405,27135,UnKnown
3152,27138,UnKnown
8928,27139,UnKnown
17389,27140,UnKnown
7239,27143,UnKnown
85,27144,UnKnown
903,27150,UnKnown
13658,27152,UnKnown
5221,27153,UnKnown
21197,27154,UnKnown
186,27158,UnKnown
770,27163,UnKnown
20916,27164,UnKnown
61,27183,UnKnown
11154,27187,UnKnown
8173,27188,UnKnown
15888,27192,UnKnown
3413,27195,UnKnown
17816,27198,UnKnown
4346,27203,UnKnown
1318,27207,UnKnown
1332,27210,UnKnown
9636,27211,UnKnown
15492,27215,UnKnown
21614,27218,UnKnown
4699,27220,UnKnown
6218,27221,UnKnown
186,27223,UnKnown
186,27224,UnKnown
7297,27230,UnKnown
3158,27231,UnKnown
20853,27232,UnKnown
6918,27235,UnKnown
20456,27236,UnKnown
2307,27238,UnKnown
17028,27239,UnKnown
1595,27247,UnKnown
85,27248,UnKnown
85,27249,UnKnown
14071,27255,UnKnown
7008,27261,UnKnown
8792,27262,UnKnown
17011,27269,UnKnown
10594,27272,UnKnown
18067,27277,UnKnown
4054,27287,UnKnown
186,27290,UnKnown
8128,27292,UnKnown
355,27300,UnKnown
7074,27301,UnKnown
186,27303,UnKnown
20058,27304,UnKnown
11163,27306,UnKnown
7074,27307,UnKnown
11566,27309,UnKnown
1197,27311,UnKnown
7074,27312,UnKnown
7074,27317,UnKnown
547,27321,UnKnown
7074,27322,UnKnown
7074,27323,UnKnown
7074,27324,UnKnown
7074,27326,UnKnown
7074,27331,UnKnown
7074,27334,UnKnown
138,27335,UnKnown
240,27337,UnKnown
604,27338,UnKnown
4971,27339,UnKnown
3288,27340,UnKnown
20025,27342,UnKnown
4971,27343,UnKnown
1589,27345,UnKnown
8687,27346,UnKnown
19927,27348,UnKnown
16670,27349,UnKnown
120,27350,UnKnown
855,27352,UnKnown
15525,27353,UnKnown
824,27356,UnKnown
10172,27357,UnKnown
6715,27359,UnKnown
20181,27361,UnKnown
4704,27363,UnKnown
13342,27369,UnKnown
20476,27370,UnKnown
7058,27371,UnKnown
4699,27372,UnKnown
8215,27375,UnKnown
25540,27377,UnKnown
3413,27379,UnKnown
10640,27380,UnKnown
18274,27391,UnKnown
6634,27392,UnKnown
15336,27395,UnKnown
3330,27398,UnKnown
12644,27400,UnKnown
16345,27405,UnKnown
6634,27410,UnKnown
2810,27411,UnKnown
11926,27412,UnKnown
589,27413,UnKnown
355,27416,UnKnown
54,27417,UnKnown
20619,27418,UnKnown
246,27425,UnKnown
6715,27426,UnKnown
10118,27428,UnKnown
246,27431,UnKnown
186,27434,UnKnown
21617,27438,UnKnown
5605,27439,UnKnown
246,27441,UnKnown
246,27445,UnKnown
246,27448,UnKnown
1666,27449,UnKnown
246,27450,UnKnown
3413,27451,UnKnown
604,27453,UnKnown
15830,27455,UnKnown
355,27458,UnKnown
16691,27461,UnKnown
246,27462,UnKnown
246,27464,UnKnown
1520,27465,UnKnown
1520,27469,UnKnown
246,27470,UnKnown
246,27471,UnKnown
5728,27473,UnKnown
6306,27482,UnKnown
21162,27484,UnKnown
246,27486,UnKnown
186,27488,UnKnown
246,27490,UnKnown
12745,27494,UnKnown
12745,27498,UnKnown
12745,27499,UnKnown
17616,27504,UnKnown
17403,27509,UnKnown
19121,27510,UnKnown
193,27511,UnKnown
6715,27512,UnKnown
10344,27513,UnKnown
186,27515,UnKnown
54,27517,UnKnown
8146,27520,UnKnown
11990,27525,UnKnown
4784,27530,UnKnown
8184,27531,UnKnown
4784,27538,UnKnown
8184,27541,UnKnown
8184,27542,UnKnown
8184,27543,UnKnown
8184,27544,UnKnown
8184,27545,UnKnown
3413,27546,UnKnown
8184,27547,UnKnown
8184,27548,UnKnown
8184,27549,UnKnown
8184,27550,UnKnown
134,27551,UnKnown
547,27552,UnKnown
8184,27553,UnKnown
8128,27556,UnKnown
134,27559,UnKnown
8184,27567,UnKnown
8184,27568,UnKnown
1827,27571,UnKnown
8039,27578,UnKnown
186,27580,UnKnown
62,27581,UnKnown
2192,27583,UnKnown
62,27585,UnKnown
6715,27586,UnKnown
62,27591,UnKnown
62,27592,UnKnown
6715,27593,UnKnown
255,27594,UnKnown
240,27596,UnKnown
62,27597,UnKnown
62,27598,UnKnown
8196,27607,UnKnown
3339,27608,UnKnown
62,27610,UnKnown
62,27614,UnKnown
17204,27615,UnKnown
20995,27616,UnKnown
25720,27618,UnKnown
62,27619,UnKnown
381,27620,UnKnown
249,27621,UnKnown
62,27622,UnKnown
10860,27623,UnKnown
9710,27624,UnKnown
7058,27625,UnKnown
62,27628,UnKnown
1332,27629,UnKnown
62,27630,UnKnown
240,27631,UnKnown
8570,27633,UnKnown
62,27634,UnKnown
20453,27639,UnKnown
186,27640,UnKnown
431,27652,UnKnown
12644,27656,UnKnown
6715,27657,UnKnown
2720,27658,UnKnown
3874,27670,UnKnown
491,27672,UnKnown
491,27674,UnKnown
17510,27675,UnKnown
186,27677,UnKnown
9307,27684,UnKnown
491,27685,UnKnown
27686,27687,UnKnown
285,27690,UnKnown
7848,27691,UnKnown
491,27693,UnKnown
14005,27694,UnKnown
491,27696,UnKnown
16582,27699,UnKnown
12025,27703,UnKnown
20278,27707,UnKnown
6634,27708,UnKnown
18711,27710,UnKnown
15258,27717,UnKnown
12295,27718,UnKnown
27719,27720,UnKnown
1640,27727,UnKnown
12554,27728,UnKnown
15394,27730,UnKnown
547,27731,UnKnown
21898,27734,UnKnown
17473,27736,UnKnown
11833,27738,UnKnown
27742,27743,UnKnown
186,27754,UnKnown
9134,27757,UnKnown
4549,27760,UnKnown
19173,27761,UnKnown
9938,27766,UnKnown
4346,27767,UnKnown
21003,27769,UnKnown
21003,27770,UnKnown
21003,27771,UnKnown
21003,27772,UnKnown
6291,27775,UnKnown
14164,27776,UnKnown
231,27780,UnKnown
17473,27781,UnKnown
3571,27782,UnKnown
6249,27783,UnKnown
19166,27786,UnKnown
6236,27787,UnKnown
9167,27794,UnKnown
9167,27795,UnKnown
9167,27796,UnKnown
9167,27797,UnKnown
6634,27798,UnKnown
3158,27799,UnKnown
7058,27800,UnKnown
186,27807,UnKnown
547,27812,UnKnown
1589,27819,UnKnown
6715,27820,UnKnown
12562,27824,UnKnown
12562,27825,UnKnown
12562,27826,UnKnown
1020,27827,UnKnown
21196,27829,UnKnown
17685,27833,UnKnown
17685,27835,UnKnown
27836,27837,UnKnown
8146,27838,UnKnown
6272,27841,UnKnown
6272,27844,UnKnown
12963,27845,UnKnown
6272,27846,UnKnown
5863,27847,UnKnown
7094,27848,UnKnown
14749,27849,UnKnown
4346,27850,UnKnown
6272,27852,UnKnown
1827,27853,UnKnown
547,27855,UnKnown
27861,27862,UnKnown
14832,27863,UnKnown
7983,27866,UnKnown
18704,27867,UnKnown
25446,27871,UnKnown
19353,27873,UnKnown
15852,27880,UnKnown
16558,27882,UnKnown
21416,27890,UnKnown
12117,27892,UnKnown
4699,27893,UnKnown
364,27899,UnKnown
20456,27900,UnKnown
20456,27906,UnKnown
12618,27909,UnKnown
12618,27913,UnKnown
2838,27914,UnKnown
186,27918,UnKnown
17545,27928,UnKnown
330,27929,UnKnown
240,27931,UnKnown
3413,27932,UnKnown
1739,27933,UnKnown
4597,27937,UnKnown
1739,27938,UnKnown
1739,27939,UnKnown
1739,27940,UnKnown
8721,27943,UnKnown
1739,27946,UnKnown
1739,27947,UnKnown
1739,27949,UnKnown
5052,27950,UnKnown
2255,27951,UnKnown
1739,27952,UnKnown
13457,27953,UnKnown
1739,27954,UnKnown
1739,27955,UnKnown
2612,27959,UnKnown
10344,27967,UnKnown
2612,27971,UnKnown
2612,27973,UnKnown
2612,27974,UnKnown
278,27975,UnKnown
2612,27976,UnKnown
2612,27980,UnKnown
2612,27982,UnKnown
2612,27986,UnKnown
20704,27989,UnKnown
6715,27990,UnKnown
330,27991,UnKnown
285,27995,UnKnown
2186,27997,UnKnown
4306,27998,UnKnown
77,27999,UnKnown
4054,28000,UnKnown
6715,28002,UnKnown
4357,28003,UnKnown
20181,28012,UnKnown
52,28017,UnKnown
1020,28018,UnKnown
4123,28023,UnKnown
18841,28025,UnKnown
6715,28027,UnKnown
9555,28029,UnKnown
77,28030,UnKnown
5832,28033,UnKnown
20603,28034,UnKnown
240,28036,UnKnown
903,28041,UnKnown
2186,28045,UnKnown
12108,28048,UnKnown
16049,28049,UnKnown
1744,28050,UnKnown
377,28053,UnKnown
4796,28059,UnKnown
355,28062,UnKnown
186,28067,UnKnown
28067,28068,UnKnown
19195,28072,UnKnown
179,28074,UnKnown
240,28078,UnKnown
240,28079,UnKnown
79,28080,UnKnown
7019,28083,UnKnown
3053,28084,UnKnown
376,28086,UnKnown
1744,28087,UnKnown
1020,28088,UnKnown
20456,28090,UnKnown
186,28091,UnKnown
17389,28092,UnKnown
1827,28096,UnKnown
2255,28099,UnKnown
1733,28106,UnKnown
9081,28108,UnKnown
728,28110,UnKnown
4850,28112,UnKnown
4447,28115,UnKnown
4447,28117,UnKnown
4447,28118,UnKnown
4447,28120,UnKnown
134,28125,UnKnown
19310,28133,UnKnown
186,28137,UnKnown
349,28138,UnKnown
4123,28144,UnKnown
19452,28147,UnKnown
15492,28148,UnKnown
349,28150,UnKnown
4054,28157,UnKnown
179,28160,UnKnown
1332,28162,UnKnown
6298,28163,UnKnown
28174,28175,UnKnown
862,28177,UnKnown
862,28178,UnKnown
862,28179,UnKnown
862,28180,UnKnown
862,28182,UnKnown
862,28184,UnKnown
862,28185,UnKnown
862,28186,UnKnown
862,28188,UnKnown
862,28190,UnKnown
862,28191,UnKnown
6634,28194,UnKnown
862,28195,UnKnown
862,28196,UnKnown
862,28197,UnKnown
6634,28199,UnKnown
862,28200,UnKnown
13113,28202,UnKnown
862,28203,UnKnown
4054,28204,UnKnown
186,28207,UnKnown
8093,28208,UnKnown
862,28209,UnKnown
862,28211,UnKnown
862,28213,UnKnown
862,28214,UnKnown
862,28215,UnKnown
862,28216,UnKnown
862,28217,UnKnown
1621,28219,UnKnown
862,28220,UnKnown
862,28222,UnKnown
862,28225,UnKnown
862,28227,UnKnown
862,28228,UnKnown
862,28230,UnKnown
862,28231,UnKnown
862,28235,UnKnown
6634,28237,UnKnown
862,28238,UnKnown
862,28239,UnKnown
862,28241,UnKnown
862,28246,UnKnown
862,28248,UnKnown
862,28256,UnKnown
2325,28258,UnKnown
862,28262,UnKnown
4054,28272,UnKnown
431,28274,UnKnown
234,28275,UnKnown
234,28278,UnKnown
10788,28279,UnKnown
234,28282,UnKnown
234,28283,UnKnown
234,28284,UnKnown
21557,28288,UnKnown
234,28289,UnKnown
234,28292,UnKnown
234,28293,UnKnown
156,28295,UnKnown
234,28298,UnKnown
234,28302,UnKnown
234,28304,UnKnown
234,28307,UnKnown
234,28308,UnKnown
234,28311,UnKnown
1246,28313,UnKnown
234,28315,UnKnown
234,28316,UnKnown
234,28317,UnKnown
9146,28318,UnKnown
3468,28319,UnKnown
112,28320,UnKnown
6715,28322,UnKnown
9146,28323,UnKnown
9146,28324,UnKnown
186,28326,UnKnown
9963,28328,UnKnown
9146,28329,UnKnown
9146,28330,UnKnown
9146,28331,UnKnown
7382,28332,UnKnown
21617,28334,UnKnown
278,28336,UnKnown
22,28339,UnKnown
156,28340,UnKnown
624,28344,UnKnown
3874,28346,UnKnown
17593,28347,UnKnown
8430,28348,UnKnown
186,28350,UnKnown
7983,28352,UnKnown
2489,28355,UnKnown
1753,28363,UnKnown
1753,28366,UnKnown
21617,28368,UnKnown
52,28374,UnKnown
1753,28375,UnKnown
3330,28380,UnKnown
16562,28381,UnKnown
4784,28382,UnKnown
11720,28384,UnKnown
240,28386,UnKnown
1753,28387,UnKnown
355,28388,UnKnown
240,28390,UnKnown
5052,28402,UnKnown
273,28405,UnKnown
9134,28409,UnKnown
1753,28413,UnKnown
16359,28414,UnKnown
1827,28420,UnKnown
1827,28421,UnKnown
14312,28422,UnKnown
1753,28425,UnKnown
958,28426,UnKnown
18,28434,UnKnown
1753,28436,UnKnown
4704,28438,UnKnown
397,28445,UnKnown
397,28450,UnKnown
186,28454,UnKnown
397,28455,UnKnown
44,28459,UnKnown
13661,28462,UnKnown
397,28465,UnKnown
2330,28466,UnKnown
397,28467,UnKnown
397,28468,UnKnown
6634,28469,UnKnown
397,28471,UnKnown
397,28473,UnKnown
3288,28474,UnKnown
4306,28476,UnKnown
21617,28477,UnKnown
4489,28484,UnKnown
2270,28485,UnKnown
186,28486,UnKnown
20272,28488,UnKnown
1020,28489,UnKnown
23990,28492,UnKnown
9056,28494,UnKnown
5690,28499,UnKnown
5690,28500,UnKnown
5690,28501,UnKnown
1744,28503,UnKnown
1073,28504,UnKnown
20002,28506,UnKnown
20002,28508,UnKnown
14196,28509,UnKnown
3158,28516,UnKnown
179,28517,UnKnown
13563,28518,UnKnown
12660,28519,UnKnown
240,28521,UnKnown
11309,28522,UnKnown
11309,28523,UnKnown
11309,28524,UnKnown
11309,28528,UnKnown
6715,28529,UnKnown
21512,28530,UnKnown
44,28533,UnKnown
17489,28536,UnKnown
17489,28537,UnKnown
12644,28545,UnKnown
7143,28552,UnKnown
332,28553,UnKnown
255,28555,UnKnown
1332,28560,UnKnown
4123,28569,UnKnown
6634,28570,UnKnown
20156,28571,UnKnown
1020,28583,UnKnown
13389,28585,UnKnown
19336,28588,UnKnown
19336,28590,UnKnown
14841,28591,UnKnown
14841,28593,UnKnown
20283,28594,UnKnown
6826,28597,UnKnown
28598,28601,UnKnown
28598,28602,UnKnown
4704,28603,UnKnown
6715,28604,UnKnown
186,28608,UnKnown
5279,28611,UnKnown
4054,28620,UnKnown
15852,28626,UnKnown
3158,28627,UnKnown
8842,28630,UnKnown
3413,28631,UnKnown
96,28637,UnKnown
240,28638,UnKnown
7309,28639,UnKnown
7309,28642,UnKnown
7309,28643,UnKnown
5277,28644,UnKnown
8842,28645,UnKnown
17529,28646,UnKnown
13754,28659,UnKnown
19240,28660,UnKnown
816,28661,UnKnown
5205,28666,UnKnown
5309,28672,UnKnown
5309,28676,UnKnown
255,28690,UnKnown
2247,28694,UnKnown
14669,28700,UnKnown
1744,28701,UnKnown
22,28705,UnKnown
5288,28707,UnKnown
1744,28710,UnKnown
28715,28716,UnKnown
46,28721,UnKnown
18341,28723,UnKnown
46,28726,UnKnown
44,28728,UnKnown
8615,28732,UnKnown
4663,28733,UnKnown
4663,28735,UnKnown
2255,28740,UnKnown
355,28745,UnKnown
134,28748,UnKnown
1744,28752,UnKnown
349,28754,UnKnown
1083,28755,UnKnown
5967,28758,UnKnown
1744,28759,UnKnown
9255,28760,UnKnown
20671,28765,UnKnown
10526,28771,UnKnown
50,28774,UnKnown
17130,28778,UnKnown
10546,28783,UnKnown
156,28786,UnKnown
355,28790,UnKnown
1332,28791,UnKnown
2838,28795,UnKnown
1733,28798,UnKnown
677,28810,UnKnown
6878,28811,UnKnown
677,28812,UnKnown
677,28816,UnKnown
6924,28817,UnKnown
7888,28825,UnKnown
77,28828,UnKnown
46,28829,UnKnown
677,28830,UnKnown
16595,28834,UnKnown
255,28836,UnKnown
20201,28837,UnKnown
240,28839,UnKnown
677,28840,UnKnown
677,28841,UnKnown
677,28843,UnKnown
677,28844,UnKnown
21203,28845,UnKnown
186,28847,UnKnown
186,28848,UnKnown
677,28850,UnKnown
677,28851,UnKnown
19323,28854,UnKnown
6715,28855,UnKnown
677,28856,UnKnown
677,28857,UnKnown
677,28858,UnKnown
186,28861,UnKnown
677,28862,UnKnown
186,28864,UnKnown
9329,28865,UnKnown
240,28866,UnKnown
19475,28868,UnKnown
677,28872,UnKnown
12850,28873,UnKnown
240,28874,UnKnown
6634,28875,UnKnown
1744,28878,UnKnown
677,28879,UnKnown
677,28881,UnKnown
19882,28885,UnKnown
677,28888,UnKnown
13335,28889,UnKnown
677,28890,UnKnown
677,28894,UnKnown
138,28895,UnKnown
547,28897,UnKnown
677,28898,UnKnown
52,28901,UnKnown
677,28902,UnKnown
1332,28903,UnKnown
677,28908,UnKnown
677,28910,UnKnown
15914,28911,UnKnown
677,28913,UnKnown
8615,28918,UnKnown
186,28919,UnKnown
44,28921,UnKnown
20476,28923,UnKnown
12368,28924,UnKnown
1020,28928,UnKnown
4123,28929,UnKnown
677,28930,UnKnown
5605,28932,UnKnown
4123,28934,UnKnown
3524,28935,UnKnown
8721,28936,UnKnown
677,28939,UnKnown
9582,28941,UnKnown
44,28945,UnKnown
677,28947,UnKnown
5288,28953,UnKnown
677,28956,UnKnown
